"Provider","Region","Region (code)","Name","vCPU","RAM (MiB)","Storage (GB)","Price/h (USD)"
"aws-ec2","Asia Pacific (Tokyo)","ap-northeast-1","c5n.metal",72,196608,EBS only,4.9
"aws-ec2","Asia Pacific (Tokyo)","ap-northeast-1","c5n.18xlarge",72,196608,EBS only,4.9
"aws-ec2","Asia Pacific (Mumbai)","ap-south-1","r5n.16xlarge",64,524288,EBS only,4.9
"aws-ec2","EU (Paris)","eu-west-3","r5ad.16xlarge",64,524288,4 x 600 NVMe SSD,4.9
"aws-ec2","Asia Pacific (Tokyo)","ap-northeast-1","m5n.16xlarge",64,262144,EBS only,4.9
"aws-ec2","South America (Sao Paulo)","sa-east-1","m5.16xlarge",64,262144,EBS only,4.9
"aws-ec2","South America (Sao Paulo)","sa-east-1","m6i.16xlarge",64,262144,EBS only,4.9
"aws-ec2","Asia Pacific (Sydney)","ap-southeast-2","r5dn.12xlarge",48,393216,2 x 900 GB NVMe SSD,4.9
"aws-ec2","EU (Ireland)","eu-west-1","hs1.8xlarge",16,119808,24 x 2000 HDD,4.9
"aws-ec2","Asia Pacific (Tokyo)","ap-northeast-1","m6id.16xlarge",64,262144,2 x 1900 SSD,4.91
"aws-ec2","Asia Pacific (Mumbai)","ap-south-1","g5.16xlarge",64,262144,1 x 1900 GB NVMe SSD,4.92
"aws-ec2","EU (London)","eu-west-2","r5ad.16xlarge",64,524288,4 x 600 NVMe SSD,4.93
"aws-ec2","US East (Ohio)","us-east-2","m5ad.24xlarge",96,393216,4 x 900 NVMe SSD,4.94
"aws-ec2","US East (N. Virginia)","us-east-1","m5ad.24xlarge",96,393216,4 x 900 NVMe SSD,4.94
"aws-ec2","US West (Oregon)","us-west-2","m5ad.24xlarge",96,393216,4 x 900 NVMe SSD,4.94
"aws-ec2","Africa (Cape Town)","af-south-1","c5a.24xlarge",96,196608,EBS only,4.94
"aws-ec2","EU (Milan)","eu-south-1","c5ad.24xlarge",96,196608,2 x 1900 NVMe SSD,4.94
"aws-ec2","Asia Pacific (Singapore)","ap-southeast-1","m5zn.metal",48,196608,EBS only,4.96
"aws-ec2","Asia Pacific (Sydney)","ap-southeast-2","m5zn.12xlarge",48,196608,EBS only,4.96
"aws-ec2","Asia Pacific (Sydney)","ap-southeast-2","m5zn.metal",48,196608,EBS only,4.96
"aws-ec2","Asia Pacific (Singapore)","ap-southeast-1","m5zn.12xlarge",48,196608,EBS only,4.96
"aws-ec2","Asia Pacific (Hong Kong)","ap-east-1","m5d.16xlarge",64,262144,4 x 600 NVMe SSD,4.96
"aws-ec2","Middle East (Bahrain)","me-south-1","r5.16xlarge",64,524288,EBS only,4.96
"aws-ec2","Asia Pacific (Mumbai)","ap-south-1","inf1.24xlarge",96,196608,EBS only,4.96
"aws-ec2","EU (Frankfurt)","eu-central-1","m6a.24xlarge",96,393216,EBS only,4.97
"aws-ec2","EU (Frankfurt)","eu-central-1","m5a.24xlarge",96,393216,EBS only,4.99
"aws-ec2","EU (Stockholm)","eu-north-1","c5d.metal",96,196608,4 x 900 NVMe SSD,4.99
"aws-ec2","EU (Stockholm)","eu-north-1","c5d.24xlarge",96,196608,4 x 900 NVMe SSD,4.99
"aws-ec2","US East (N. Virginia)","us-east-1","i3.metal",72,524288,8 x 1900 NVMe SSD,4.99
"aws-ec2","US East (Ohio)","us-east-2","i3.metal",72,524288,8 x 1900 NVMe SSD,4.99
"aws-ec2","US West (Oregon)","us-west-2","i3.metal",72,524288,8 x 1900 NVMe SSD,4.99
"aws-ec2","US East (N. Virginia)","us-east-1","i3.16xlarge",64,499712,8 x 1900 NVMe SSD,4.99
"aws-ec2","US West (Oregon)","us-west-2","i3.16xlarge",64,499712,8 x 1900 NVMe SSD,4.99
"aws-ec2","US East (Ohio)","us-east-2","i3.16xlarge",64,499712,8 x 1900 NVMe SSD,4.99
"aws-ec2","EU (London)","eu-west-2","r4.16xlarge",64,499712,EBS only,4.99
"aws-ec2","EU (Paris)","eu-west-3","r4.16xlarge",64,499712,EBS only,4.99
"aws-ec2","EU (Ireland)","eu-west-1","z1d.metal",48,393216,2 x 900 NVMe SSD,4.99
"aws-ec2","EU (Ireland)","eu-west-1","z1d.12xlarge",48,393216,2 x 900 NVMe SSD,4.99
"aws-ec2","South America (Sao Paulo)","sa-east-1","r5ad.12xlarge",48,393216,2 x 900 NVMe SSD,4.99
"aws-ec2","US East (N. Virginia)","us-east-1","x2iezn.6xlarge",24,786432,EBS only,5
"aws-ec2","US West (Oregon)","us-west-2","x2iezn.6xlarge",24,786432,EBS only,5
"aws-ec2","Asia Pacific (Singapore)","ap-southeast-1","d3.8xlarge",32,262144,24 x 2000 HDD,5.01
"aws-ec2","Asia Pacific (Sydney)","ap-southeast-2","d3.8xlarge",32,262144,24 x 2000 HDD,5.01
"aws-ec2","EU (Stockholm)","eu-north-1","inf1.24xlarge",96,196608,EBS only,5.02
"aws-ec2","EU (Frankfurt)","eu-central-1","r5ad.16xlarge",64,524288,4 x 600 NVMe SSD,5.06
"aws-ec2","Canada (Central)","ca-central-1","r5d.16xlarge",64,524288,4 x 600 NVMe SSD,5.06
"aws-ec2","Asia Pacific (Seoul)","ap-northeast-2","r5ad.16xlarge",64,524288,4 x 600 NVMe SSD,5.06
"aws-ec2","US West (N. California)","us-west-1","z1d.12xlarge",48,393216,2 x 900 NVMe SSD,5.06
"aws-ec2","US West (N. California)","us-west-1","z1d.metal",48,393216,2 x 900 NVMe SSD,5.06
"aws-ec2","Middle East (Bahrain)","me-south-1","c6i.24xlarge",96,196608,EBS only,5.07
"aws-ec2","Middle East (Bahrain)","me-south-1","c5.24xlarge",96,196608,EBS only,5.07
"aws-ec2","Middle East (Bahrain)","me-south-1","c5.metal",96,196608,EBS only,5.07
"aws-ec2","Asia Pacific (Sydney)","ap-southeast-2","c5n.18xlarge",72,196608,EBS only,5.08
"aws-ec2","Asia Pacific (Sydney)","ap-southeast-2","c5n.metal",72,196608,EBS only,5.08
"aws-ec2","Asia Pacific (Sydney)","ap-southeast-2","g4dn.12xlarge",48,196608,900 GB NVMe SSD,5.09
"aws-ec2","Asia Pacific (Seoul)","ap-northeast-2","m5a.24xlarge",96,393216,EBS only,5.09
"aws-ec2","US West (N. California)","us-west-1","c5.24xlarge",96,196608,EBS only,5.09
"aws-ec2","US West (N. California)","us-west-1","c6i.24xlarge",96,196608,EBS only,5.09
"aws-ec2","US West (N. California)","us-west-1","c5.metal",96,196608,EBS only,5.09
"aws-ec2","Canada (Central)","ca-central-1","c5d.metal",96,196608,4 x 900 NVMe SSD,5.09
"aws-ec2","Canada (Central)","ca-central-1","c5d.24xlarge",96,196608,4 x 900 NVMe SSD,5.09
"aws-ec2","Asia Pacific (Singapore)","ap-southeast-1","r5ad.16xlarge",64,524288,4 x 600 NVMe SSD,5.09
"aws-ec2","Asia Pacific (Tokyo)","ap-northeast-1","r5ad.16xlarge",64,524288,4 x 600 NVMe SSD,5.09
"aws-ec2","Asia Pacific (Sydney)","ap-southeast-2","r5ad.16xlarge",64,524288,4 x 600 NVMe SSD,5.09
"aws-ec2","EU (Stockholm)","eu-north-1","r5n.16xlarge",64,524288,EBS only,5.09
"aws-ec2","South America (Sao Paulo)","sa-east-1","m4.16xlarge",64,262144,EBS only,5.09
"aws-ec2","EU (Paris)","eu-west-3","g4dn.16xlarge",64,262144,900 GB NVMe SSD,5.09
"aws-ec2","EU (London)","eu-west-2","g4dn.16xlarge",64,262144,900 GB NVMe SSD,5.09
"aws-ec2","EU (Milan)","eu-south-1","g4dn.16xlarge",64,262144,900 GB NVMe SSD,5.09
"aws-ec2","EU (Ireland)","eu-west-1","is4gen.8xlarge",32,196608,4 x 7500 SSD,5.1
"aws-ec2","Canada (Central)","ca-central-1","is4gen.8xlarge",32,196608,4 x 7500 SSD,5.1
"aws-ec2","Asia Pacific (Sydney)","ap-southeast-2","r4.16xlarge",64,499712,EBS only,5.11
"aws-ec2","EU (London)","eu-west-2","d3.8xlarge",32,262144,24 x 2000 HDD,5.12
"aws-ec2","EU (Ireland)","eu-west-1","r5d.16xlarge",64,524288,4 x 600 NVMe SSD,5.12
"aws-ec2","Asia Pacific (Singapore)","ap-southeast-1","r4.16xlarge",64,499712,EBS only,5.12
"aws-ec2","Asia Pacific (Tokyo)","ap-northeast-1","r4.16xlarge",64,499712,EBS only,5.12
"aws-ec2","Asia Pacific (Seoul)","ap-northeast-2","r4.16xlarge",64,499712,EBS only,5.12
"aws-ec2","Asia Pacific (Tokyo)","ap-northeast-1","m5zn.metal",48,196608,EBS only,5.12
"aws-ec2","Asia Pacific (Tokyo)","ap-northeast-1","m5zn.12xlarge",48,196608,EBS only,5.12
"aws-ec2","EU (Frankfurt)","eu-central-1","r4.16xlarge",64,499712,EBS only,5.12
"aws-ec2","EU (Frankfurt)","eu-central-1","g5.16xlarge",64,262144,1 x 1900 GB NVMe SSD,5.12
"aws-ec2","EU (Ireland)","eu-west-1","d3en.8xlarge",32,131072,16 x 14000 HDD,5.13
"aws-ec2","EU (Ireland)","eu-west-1","m6i.24xlarge",96,393216,EBS only,5.14
"aws-ec2","EU (Ireland)","eu-west-1","m5.24xlarge",96,393216,EBS only,5.14
"aws-ec2","EU (Ireland)","eu-west-1","m5.metal",96,393216,EBS only,5.14
"aws-ec2","Canada (Central)","ca-central-1","m5.24xlarge",96,393216,EBS only,5.14
"aws-ec2","Canada (Central)","ca-central-1","m5.metal",96,393216,EBS only,5.14
"aws-ec2","Canada (Central)","ca-central-1","m6i.24xlarge",96,393216,EBS only,5.14
"aws-ec2","Asia Pacific (Tokyo)","ap-northeast-1","c5.metal",96,196608,EBS only,5.14
"aws-ec2","Asia Pacific (Tokyo)","ap-northeast-1","c6i.24xlarge",96,196608,EBS only,5.14
"aws-ec2","Asia Pacific (Tokyo)","ap-northeast-1","c5.24xlarge",96,196608,EBS only,5.14
"aws-ec2","South America (Sao Paulo)","sa-east-1","r6g.metal",64,524288,EBS only,5.15
"aws-ec2","South America (Sao Paulo)","sa-east-1","r6g.16xlarge",64,524288,EBS only,5.15
"aws-ec2","Asia Pacific (Hong Kong)","ap-east-1","c5n.metal",72,196608,EBS only,5.15
"aws-ec2","Asia Pacific (Hong Kong)","ap-east-1","c5n.18xlarge",72,196608,EBS only,5.15
"aws-ec2","Asia Pacific (Singapore)","ap-southeast-1","m5a.24xlarge",96,393216,EBS only,5.18
"aws-ec2","Asia Pacific (Sydney)","ap-southeast-2","m5a.24xlarge",96,393216,EBS only,5.18
"aws-ec2","Middle East (Bahrain)","me-south-1","c5ad.24xlarge",96,196608,2 x 1900 NVMe SSD,5.18
"aws-ec2","Asia Pacific (Hong Kong)","ap-east-1","c5.metal",96,196608,EBS only,5.18
"aws-ec2","Asia Pacific (Hong Kong)","ap-east-1","c6i.24xlarge",96,196608,EBS only,5.18
"aws-ec2","Asia Pacific (Hong Kong)","ap-east-1","c5.24xlarge",96,196608,EBS only,5.18
"aws-ec2","US West (N. California)","us-west-1","r5d.16xlarge",64,524288,4 x 600 NVMe SSD,5.18
"aws-ec2","EU (Frankfurt)","eu-central-1","m5dn.16xlarge",64,262144,4 x 600 NVMe SSD,5.18
"aws-ec2","Africa (Cape Town)","af-south-1","g4dn.12xlarge",48,196608,900 GB NVMe SSD,5.19
"aws-ec2","EU (London)","eu-west-2","g5.16xlarge",64,262144,1 x 1900 GB NVMe SSD,5.2
"aws-ec2","US West (Oregon)","us-west-2","vt1.24xlarge",96,196608,EBS only,5.2
"aws-ec2","US East (N. Virginia)","us-east-1","vt1.24xlarge",96,196608,EBS only,5.2
"aws-ec2","EU (Stockholm)","eu-north-1","i3.metal",72,524288,8 x 1900 NVMe SSD,5.22
"aws-ec2","Canada (Central)","ca-central-1","r5b.16xlarge",64,524288,EBS only,5.22
"aws-ec2","Canada (Central)","ca-central-1","r5n.16xlarge",64,524288,EBS only,5.22
"aws-ec2","EU (Stockholm)","eu-north-1","i3.16xlarge",64,499712,8 x 1900 NVMe SSD,5.22
"aws-ec2","US West (N. California)","us-west-1","g4dn.16xlarge",64,262144,900 GB NVMe SSD,5.22
"aws-ec2","US West (Los Angeles)","us-west-2-lax-1","g4dn.16xlarge",64,262144,900 GB NVMe SSD,5.22
"aws-ec2","Africa (Cape Town)","af-south-1","c5n.18xlarge",72,196608,EBS only,5.23
"aws-ec2","Africa (Cape Town)","af-south-1","c5n.metal",72,196608,EBS only,5.23
"aws-ec2","EU (Ireland)","eu-west-1","c5d.24xlarge",96,196608,4 x 900 NVMe SSD,5.23
"aws-ec2","EU (Ireland)","eu-west-1","c5d.metal",96,196608,4 x 900 NVMe SSD,5.23
"aws-ec2","EU (Ireland)","eu-west-1","c6a.32xlarge",128,262144,EBS only,5.25
"aws-ec2","EU (Ireland)","eu-west-1","inf1.24xlarge",96,196608,EBS only,5.26
"aws-ec2","Canada (Central)","ca-central-1","inf1.24xlarge",96,196608,EBS only,5.26
"aws-ec2","EU (Frankfurt)","eu-central-1","d3.8xlarge",32,262144,24 x 2000 HDD,5.26
"aws-ec2","EU (London)","eu-west-2","z1d.metal",48,393216,2 x 900 NVMe SSD,5.27
"aws-ec2","EU (London)","eu-west-2","z1d.12xlarge",48,393216,2 x 900 NVMe SSD,5.27
"aws-ec2","Asia Pacific (Seoul)","ap-northeast-2","c5d.24xlarge",96,196608,4 x 900 NVMe SSD,5.28
"aws-ec2","Asia Pacific (Seoul)","ap-northeast-2","c5d.metal",96,196608,4 x 900 NVMe SSD,5.28
"aws-ec2","South America (Sao Paulo)","sa-east-1","m5ad.16xlarge",64,262144,4 x 600 NVMe SSD,5.28
"aws-ec2","Asia Pacific (Tokyo)","ap-northeast-1","g4dn.12xlarge",48,196608,900 GB NVMe SSD,5.28
"aws-ec2","Africa (Cape Town)","af-south-1","r5dn.12xlarge",48,393216,2 x 900 GB NVMe SSD,5.3
"aws-ec2","EU (London)","eu-west-2","m5.metal",96,393216,EBS only,5.33
"aws-ec2","EU (London)","eu-west-2","m6i.24xlarge",96,393216,EBS only,5.33
"aws-ec2","EU (London)","eu-west-2","m5.24xlarge",96,393216,EBS only,5.33
"aws-ec2","EU (Frankfurt)","eu-central-1","c5d.24xlarge",96,196608,4 x 900 NVMe SSD,5.33
"aws-ec2","Asia Pacific (Sydney)","ap-southeast-2","c5.24xlarge",96,196608,EBS only,5.33
"aws-ec2","Asia Pacific (Sydney)","ap-southeast-2","c5.metal",96,196608,EBS only,5.33
"aws-ec2","Asia Pacific (Sydney)","ap-southeast-2","c6i.24xlarge",96,196608,EBS only,5.33
"aws-ec2","EU (Frankfurt)","eu-central-1","c5d.metal",96,196608,4 x 900 NVMe SSD,5.33
"aws-ec2","Asia Pacific (Mumbai)","ap-south-1","m6a.metal",192,786432,EBS only,5.33
"aws-ec2","Asia Pacific (Mumbai)","ap-south-1","m6a.48xlarge",192,786432,EBS only,5.33
"aws-ec2","Middle East (Bahrain)","me-south-1","g4dn.16xlarge",64,262144,900 GB NVMe SSD,5.34
"aws-ec2","US East (Ohio)","us-east-2","x2gd.metal",64,1048576,2 x 1900 SSD,5.34
"aws-ec2","US East (Ohio)","us-east-2","x2gd.16xlarge",64,1048576,2 x 1900 SSD,5.34
"aws-ec2","US East (N. Virginia)","us-east-1","x2gd.metal",64,1048576,2 x 1900 SSD,5.34
"aws-ec2","US East (N. Virginia)","us-east-1","x2gd.16xlarge",64,1048576,2 x 1900 SSD,5.34
"aws-ec2","US West (Oregon)","us-west-2","x2gd.metal",64,1048576,2 x 1900 SSD,5.34
"aws-ec2","US West (Oregon)","us-west-2","x2gd.16xlarge",64,1048576,2 x 1900 SSD,5.34
"aws-ec2","US East (Ohio)","us-east-2","r5dn.16xlarge",64,524288,4 x 600 NVMe SSD,5.34
"aws-ec2","EU (Ireland)","eu-west-1","r5b.16xlarge",64,524288,EBS only,5.34
"aws-ec2","EU (Ireland)","eu-west-1","r5n.16xlarge",64,524288,EBS only,5.34
"aws-ec2","US East (N. Virginia)","us-east-1","r5dn.16xlarge",64,524288,4 x 600 NVMe SSD,5.34
"aws-ec2","US West (Oregon)","us-west-2","r5dn.16xlarge",64,524288,4 x 600 NVMe SSD,5.34
"aws-ec2","Asia Pacific (Hong Kong)","ap-east-1","r6i.16xlarge",64,524288,EBS only,5.34
"aws-ec2","Asia Pacific (Hong Kong)","ap-east-1","r5.16xlarge",64,524288,EBS only,5.34
"aws-ec2","Asia Pacific (Singapore)","ap-southeast-1","m5dn.16xlarge",64,262144,4 x 600 NVMe SSD,5.34
"aws-ec2","Asia Pacific (Seoul)","ap-northeast-2","g4dn.16xlarge",64,262144,900 GB NVMe SSD,5.35
"aws-ec2","South America (Sao Paulo)","sa-east-1","c5d.18xlarge",72,147456,2 x 900 NVMe SSD,5.36
"aws-ec2","EU (London)","eu-west-2","is4gen.8xlarge",32,196608,4 x 7500 SSD,5.37
"aws-ec2","Asia Pacific (Tokyo)","ap-northeast-1","m5a.24xlarge",96,393216,EBS only,5.38
"aws-ec2","US West (N. California)","us-west-1","m5.24xlarge",96,393216,EBS only,5.38
"aws-ec2","US West (N. California)","us-west-1","m6i.24xlarge",96,393216,EBS only,5.38
"aws-ec2","US West (N. California)","us-west-1","m5.metal",96,393216,EBS only,5.38
"aws-ec2","EU (Paris)","eu-west-3","m6i.24xlarge",96,393216,EBS only,5.38
"aws-ec2","EU (Paris)","eu-west-3","m5.24xlarge",96,393216,EBS only,5.38
"aws-ec2","EU (Paris)","eu-west-3","m5.metal",96,393216,EBS only,5.38
"aws-ec2","EU (Milan)","eu-south-1","m5.24xlarge",96,393216,EBS only,5.38
"aws-ec2","EU (Milan)","eu-south-1","m5.metal",96,393216,EBS only,5.38
"aws-ec2","EU (Milan)","eu-south-1","m6i.24xlarge",96,393216,EBS only,5.38
"aws-ec2","Asia Pacific (Singapore)","ap-southeast-1","c5d.metal",96,196608,4 x 900 NVMe SSD,5.38
"aws-ec2","Asia Pacific (Singapore)","ap-southeast-1","c5d.24xlarge",96,196608,4 x 900 NVMe SSD,5.38
"aws-ec2","Asia Pacific (Jakarta)","ap-southeast-3","c5d.24xlarge",96,196608,4 x 900 NVMe SSD,5.38
"aws-ec2","Asia Pacific (Jakarta)","ap-southeast-3","c5d.metal",96,196608,4 x 900 NVMe SSD,5.38
"aws-ec2","EU (Ireland)","eu-west-1","r6id.16xlarge",64,524288,2 x 1900 SSD,5.38
"aws-ec2","Africa (Cape Town)","af-south-1","r5.16xlarge",64,524288,EBS only,5.38
"aws-ec2","EU (Milan)","eu-south-1","r5d.16xlarge",64,524288,4 x 600 NVMe SSD,5.38
"aws-ec2","EU (Frankfurt)","eu-central-1","z1d.12xlarge",48,393216,2 x 900 NVMe SSD,5.4
"aws-ec2","EU (Frankfurt)","eu-central-1","z1d.metal",48,393216,2 x 900 NVMe SSD,5.4
"aws-ec2","Asia Pacific (Seoul)","ap-northeast-2","z1d.12xlarge",48,393216,2 x 900 NVMe SSD,5.4
"aws-ec2","Asia Pacific (Seoul)","ap-northeast-2","z1d.metal",48,393216,2 x 900 NVMe SSD,5.4
"aws-ec2","Asia Pacific (Tokyo)","ap-northeast-1","hs1.8xlarge",16,119808,24 x 2000 HDD,5.4
"aws-ec2","US West (N. California)","us-west-1","r5n.16xlarge",64,524288,EBS only,5.41
"aws-ec2","EU (Paris)","eu-west-3","r5d.16xlarge",64,524288,4 x 600 NVMe SSD,5.41
"aws-ec2","EU (London)","eu-west-2","r5d.16xlarge",64,524288,4 x 600 NVMe SSD,5.41
"aws-ec2","US East (N. Virginia)","us-east-1","r5a.24xlarge",96,786432,EBS only,5.42
"aws-ec2","US West (Oregon)","us-west-2","r5a.24xlarge",96,786432,EBS only,5.42
"aws-ec2","US East (Ohio)","us-east-2","r5a.24xlarge",96,786432,EBS only,5.42
"aws-ec2","US East (N. Virginia)","us-east-1","m5d.metal",96,393216,4 x 900 NVMe SSD,5.42
"aws-ec2","US East (Ohio)","us-east-2","m5d.metal",96,393216,4 x 900 NVMe SSD,5.42
"aws-ec2","US East (N. Virginia)","us-east-1","m5d.24xlarge",96,393216,4 x 900 NVMe SSD,5.42
"aws-ec2","US West (Oregon)","us-west-2","m5d.24xlarge",96,393216,4 x 900 NVMe SSD,5.42
"aws-ec2","US West (Oregon)","us-west-2","m5d.metal",96,393216,4 x 900 NVMe SSD,5.42
"aws-ec2","US East (Ohio)","us-east-2","m5d.24xlarge",96,393216,4 x 900 NVMe SSD,5.42
"aws-ec2","Asia Pacific (Sydney)","ap-southeast-2","c5ad.24xlarge",96,196608,2 x 1900 NVMe SSD,5.42
"aws-ec2","US East (N. Virginia)","us-east-1","i3en.12xlarge",48,393216,4 x 7500 NVMe SSD,5.42
"aws-ec2","US West (Oregon)","us-west-2","i3en.12xlarge",48,393216,4 x 7500 NVMe SSD,5.42
"aws-ec2","US East (Ohio)","us-east-2","i3en.12xlarge",48,393216,4 x 7500 NVMe SSD,5.42
"aws-ec2","Asia Pacific (Singapore)","ap-southeast-1","z1d.12xlarge",48,393216,2 x 900 NVMe SSD,5.42
"aws-ec2","Asia Pacific (Sydney)","ap-southeast-2","z1d.12xlarge",48,393216,2 x 900 NVMe SSD,5.42
"aws-ec2","Asia Pacific (Singapore)","ap-southeast-1","z1d.metal",48,393216,2 x 900 NVMe SSD,5.42
"aws-ec2","Asia Pacific (Sydney)","ap-southeast-2","z1d.metal",48,393216,2 x 900 NVMe SSD,5.42
"aws-ec2","US East (Ohio)","us-east-2","c6i.metal",128,262144,EBS only,5.44
"aws-ec2","US East (N. Virginia)","us-east-1","c6i.32xlarge",128,262144,EBS only,5.44
"aws-ec2","US East (N. Virginia)","us-east-1","c6i.metal",128,262144,EBS only,5.44
"aws-ec2","US West (Oregon)","us-west-2","c6i.32xlarge",128,262144,EBS only,5.44
"aws-ec2","US West (Oregon)","us-west-2","c6i.metal",128,262144,EBS only,5.44
"aws-ec2","US East (Ohio)","us-east-2","c6i.32xlarge",128,262144,EBS only,5.44
"aws-ec2","Asia Pacific (Mumbai)","ap-south-1","c6i.32xlarge",128,262144,EBS only,5.44
"aws-ec2","Asia Pacific (Mumbai)","ap-south-1","c6i.metal",128,262144,EBS only,5.44
"aws-ec2","EU (Frankfurt)","eu-central-1","g4dn.16xlarge",64,262144,900 GB NVMe SSD,5.44
"aws-ec2","US East (Ohio)","us-east-2","r6a.24xlarge",96,786432,EBS only,5.44
"aws-ec2","US East (N. Virginia)","us-east-1","r6a.24xlarge",96,786432,EBS only,5.44
"aws-ec2","US West (Oregon)","us-west-2","r6a.24xlarge",96,786432,EBS only,5.44
"aws-ec2","Asia Pacific (Tokyo)","ap-northeast-1","z1d.metal",48,393216,2 x 900 NVMe SSD,5.45
"aws-ec2","Asia Pacific (Tokyo)","ap-northeast-1","z1d.12xlarge",48,393216,2 x 900 NVMe SSD,5.45
"aws-ec2","EU (Milan)","eu-south-1","c5d.24xlarge",96,196608,4 x 900 NVMe SSD,5.47
"aws-ec2","Africa (Cape Town)","af-south-1","c5.metal",96,196608,EBS only,5.47
"aws-ec2","Africa (Cape Town)","af-south-1","c5.24xlarge",96,196608,EBS only,5.47
"aws-ec2","EU (Milan)","eu-south-1","c5d.metal",96,196608,4 x 900 NVMe SSD,5.47
"aws-ec2","South America (Sao Paulo)","sa-east-1","r5d.12xlarge",48,393216,2 x 900 NVMe SSD,5.47
"aws-ec2","Asia Pacific (Singapore)","ap-southeast-1","g4dn.12xlarge",48,196608,900 GB NVMe SSD,5.47
"aws-ec2","US East (Ohio)","us-east-2","i4i.16xlarge",64,524288,4 x 3750 NVMe SSD,5.49
"aws-ec2","US East (N. Virginia)","us-east-1","i4i.16xlarge",64,524288,4 x 3750 NVMe SSD,5.49
"aws-ec2","US West (Oregon)","us-west-2","i4i.16xlarge",64,524288,4 x 3750 NVMe SSD,5.49
"aws-ec2","EU (Ireland)","eu-west-1","c6id.24xlarge",96,196608,4 x 1425 SSD,5.49
"aws-ec2","EU (Ireland)","eu-west-1","i3.metal",72,524288,8 x 1900 NVMe SSD,5.5
"aws-ec2","US West (N. California)","us-west-1","i3.metal",72,524288,8 x 1900 NVMe SSD,5.5
"aws-ec2","Canada (Central)","ca-central-1","i3.metal",72,524288,8 x 1900 NVMe SSD,5.5
"aws-ec2","EU (Ireland)","eu-west-1","i3.16xlarge",64,499712,8 x 1900 NVMe SSD,5.5
"aws-ec2","US West (N. California)","us-west-1","i3.16xlarge",64,499712,8 x 1900 NVMe SSD,5.5
"aws-ec2","Canada (Central)","ca-central-1","i3.16xlarge",64,499712,8 x 1900 NVMe SSD,5.5
"aws-ec2","EU (Frankfurt)","eu-central-1","is4gen.8xlarge",32,196608,4 x 7500 SSD,5.51
"aws-ec2","EU (Paris)","eu-west-3","inf1.24xlarge",96,196608,EBS only,5.52
"aws-ec2","EU (Ireland)","eu-west-1","m5ad.24xlarge",96,393216,4 x 900 NVMe SSD,5.52
"aws-ec2","EU (Frankfurt)","eu-central-1","m5.metal",96,393216,EBS only,5.52
"aws-ec2","EU (Frankfurt)","eu-central-1","m5.24xlarge",96,393216,EBS only,5.52
